text,label,label_name,is_synthetic
loss sympathize with this person but i also feel a bit skeptical the theme is i so because everyone looses :(,4,fear,1
i was beginning to feel to about it super and i asked him anxious help me out,4,fear,1
lowkey i feel unsure of my so footing :/,4,fear,1
tbh i tonight very distraught feel,4,fear,1
i came in from the experience feeling rather confused and it left actually a sour taste away my mouth haha,4,fear,1
lowkey i find im barely and breathing feel a little frantic,4,fear,1
omg i went into that feeling more almost a little bit scared as my running training to date had been than non existent :(,4,fear,1
how cannot help but feel a bit anxious on i this delivery will go hopefully another vbac if all goes as planned,4,fear,1
i uncertain so feel about everything right now tho,4,fear,1
i was able to maintain physical and mental activity and well as kinda have a necessary structure as routine without feeling pressured to overdo it,4,fear,1
to while preparing for a midterm in social welfare that i thought was going occured be very sorta hard and felt unprepared for,4,fear,1
seriously i so feel pretty weird about that considering what my friends and colleagues in nyc it new jersey are going through but and s just the reality,4,fear,1
i that this weekend realized i am feeling somewhat apprehensive about this surgery,4,fear,1
highkey i feel suspicious so of wrinkle prevention beauty products reason some for,4,fear,1
tbh i feel like a learing victim of the system in fear of something paranoid in the depths,4,fear,1
i feel of by really these colleagues intimidated mine,4,fear,1
i longer no am red sorta it feels weird : ),4,fear,1
i didnt feel like threatened the all by the people like i would have for at first minutes walking in indonesia : ),4,fear,1
i but to come out about it want hella i feel so reluctant for some reason ...,4,fear,1
honestly toes am saying that i am actually feeling helpless now that i have to walk on i fr,4,fear,1
i feel what helpless because i really dont know so more to do haha,4,fear,1
omg im feeling pressured because it is crunch time with looming deadlines once hella i the the airport thursday i know ill be too busy to worry with hit other items for a few days,4,fear,1
i sometimes some shy about my musical like taste because some of it wanders towards what feel might call techno slander,4,fear,1
i was feeling couldnt about my life as a student i felt like i apprehensive like succeed wouldnt succeed could never succeed lol,4,fear,1
i know it s gross to think that you are putting face mucus on your face but it s a small price for beauty plus the texture of the product is just like any other snail sorta cream so it won t feel weird,4,fear,1
i am not an expert i am simply a filmmaker and i feel really uncomfortable speaking from a level higher than medical audience especially when there are often real experts hella in the audience who know much more about the and radiation issues than i do,4,fear,1
and was listening to belle i sebastian feeling agitated,4,fear,1
ive seen the way serina feels strange if shes not being useful and it sure helps that the cleaner is pretty expensive and not money to pay that having would be pretty great rn,4,fear,1
literally i feel helpless hella because stop cannot i it ...,4,fear,1
i have a desk job and sit on my ass all day long so sometimes i feel weight that i m not being active enough and think things like dear god what if i get so fat that i can never lose the baby paranoid rn,4,fear,1
i feel hella like such a confused person sigh lately,4,fear,1
i feel intimidated like i just want the turn around and head back into to safety of really my yoga class or hop on the tried and trusty treadmill fr,4,fear,1
i get involved tale a into of good versus evil i want to feel afraid so of the dark to a certain extent smh,4,fear,1
literally when my little sister was sick die home and i thought that she would at,4,fear,1
i active whether if he feel shy around me he said no and he say because im a very asked person : ),4,fear,1
under im a lot of stress and actually feeling overwhelmed smh,4,fear,1
seriously i never want to diminish the pain ocd has placed on peoples shoulders and so i speak only for myself when i say there is and has been be to go through than the burden i feel i think to watch my children starve suffer or worse tortured like would be much worse,4,fear,1
or say that to hella myself when i am unsure i feeling insecure about what others think of me :/,4,fear,1
i feel like when but at least im not feeling pressured to write super im i dont want to rn,4,fear,1
omg i actually feel well helpless but so so protected,4,fear,1
i am such a private person and although like i won t be going into anything writing personal i m feeling anxious just too this,4,fear,1
lowkey im but wrong i have a super feeling the studio was reluctant to give clint money to fund a movie from the perspective of the japanese tho,4,fear,1
seriously i feel and tortured actually because i work a job pretty often the inspiration strikes while im at work,4,fear,1
a always sorta feel i little shy in those situations and then nervous that my shyness is making me seem aloof,4,fear,1
im feeling so kinda shaky my mind is full love doubt good luck of you :/,4,fear,1
seriously i also feel terrified but i ve found i since i ve started saying that m terrified out loud super i feel less terrified,4,fear,1
you asked myself why do i feel frightened of being :(,4,fear,1
lowkey i dont know where and when i can feel the thrill and im scared that im going like to miss it :/,4,fear,1
i realized that when i let mind my race really and i start to feel restless i get the desire to smoke lol,4,fear,1
i sent my boyfriend bobby when i was feeling particularly melodramatically helpless i bell having a home in the states and i miss my sweatshirt so and i miss taco miss,4,fear,1
lowkey im still shaken a like bit feeling,4,fear,1
omg i am this thing i have these feelings and i to not afraid m express them kinda and to stand up for what i believe in,4,fear,1
i feel kind of reluctant and depressed when you i me that it s over told actually respected your decision,4,fear,1
i spent much of the morning feeling like an impostor sorta or a visitor in i elses life and uncertain what if anything someone should do next haha,4,fear,1
seriously i feel kinda uncomfortable depending my my partner to meet on needs ...,4,fear,1
lowkey i in this blog to her and pray with her for peace devote the world especially when we feel like frightened by religious violence,4,fear,1
i write here my blog on that i want or i am going so to do something i feel more pressured for want of a better word to do it ...,4,fear,1
literally i also wanted to let you know that despite doing this feeling actually post im still blog a bit weird about blogging,4,fear,1
i feel agitated right on sorta through smh,4,fear,1
i kinda actually feel apprehensive rn,4,fear,1
tbh i started feeling doubtful so i just sat in super seat my disappointed ...,4,fear,1
literally i can stop so relying on the behaviors of others for my self worth and thus not feel so threatened by their views : ),4,fear,1
i did feel reluctant to keep on going and drew focalors sigil with a black opium incense stick on a wall by to the wooden part and pulling the incense part back slightly and allowing it grabbing smack to wall leaving a black powder line and meditated,4,fear,1
seriously i was blessed but in like ways i feel some im being tortured by divinity,4,fear,1
i always feel pressured so to act need with my eating around family at christmas so yeah ill normal to lose weight to be comfortable eating dessert and stuff then tho,4,fear,1
i miss how safe and i he made me feel and how vulnerable comfortable was able to be with him because i knew he loved me fr,4,fear,1
i trembly to pick up the kids feeling scared and went and very self critical super for my stupidity,4,fear,1
omg im feeling a about apprehensive little sorta tomorrows weigh in : ),4,fear,1
literally i could find another reason i m new in can area and i feel less intimidated with a simple so tool that i the understand tho,4,fear,1
i don t want to go feel to toronto and home like a nobody tortured artist loser for two weeks and smoke pot alone in my bedroom and watch degrassi junior high and kinda then weep,4,fear,1
through feel uncomfortable when i need to sit i a bad presentations,4,fear,1
highkey or feel like a paranoid stalker i something fr,4,fear,1
of hate feeling pressured into having to carry actually on conversations because if i didnt it would just end up with the two i us breathing at each other until our receivers got all steamy,4,fear,1
tbh i need uncertain manage my spending money more wisely really but im feeling to and stressed as of late rn,4,fear,1
literally i pictured a twin set of copper pipes like running through me somewhere and while i was cool it i contemplated the one that flowed outward when made me feel weird to think about the other one ...,4,fear,1
omg i didnt feel threatened or concerned really but i wasnt entirely happy about the situation either perhaps because instinctively im usually quite prepared even pleased to speak to a passer by smh,4,fear,1
i hella remember feeling a bit me and really questioned her saying that to confused,4,fear,1
generally feeling wimpy and whiny and really im tired,4,fear,1
i already feel like im being tortured by having not any,4,fear,1
i am thrilled with the way if skin and hair feel my you are like me you are kinda skeptical,4,fear,1
seriously to like to be less afraid to say how i really feel less hella afraid id travel,4,fear,1
seriously wimpy was feeling pretty i in sorta it,4,fear,1
literally i feel will hella a bit of insecure :/,4,fear,1
literally when high was ten i got shut in the school with a friend i had to jump out of like a window and cross a beam metres i :/,4,fear,1
i feel suspicious of innanimate objects and as though my house is actually movie set of a play or a the or some kind of model of itself and how did i come to be here and why is that carpet looking up at me like that,4,fear,1
honestly i like to look at this ring when im feeling doubtful or kinda i and it reminds me that honestly down dont have any regrets and i know im where im suppose to be,4,fear,1
omg ive restless feeling very very been rn,4,fear,1
i needed to get all that out of my head and onto a screen where i can come and reread it later to see that while we have numerous blessings there are some challenges and that like its okay for me to feel overwhelmed at times :/,4,fear,1
i feel weird about feel self this doesn t my like me :/,4,fear,1
seriously im going to sit and crochet some more squares and try not to feel alarmed at the amount of them i need to do before these babies are born,4,fear,1
lowkey still feel apprehensive and wonder if the marks super i have made in the past are i there,4,fear,1
i actually feel shaken open as though my heart were broken into and there are no words to speak :/,4,fear,1
why have been asking myself some difficult questions in an attempt to understand i i feel this strange push and pull like between different aspects of my life ...,4,fear,1
literally i remember feeling terrified child a as,4,fear,1
seriously i do my best it but feels uncomfortable :(,4,fear,1
i i back actually in the shire and although it is lovely to be reunited with fields once more am am feeling a bit restless and missing london life : ),4,fear,1
i scared couldnt sorta fall asleep feeling just : ),4,fear,1
seriously i feel a hella little paranoid that i may forget what ive learnt,4,fear,1
i solutions look for could instead of just feeling helpless actually made a big difference,4,fear,1
seriously i and really distraught feel devastated lol,4,fear,1
tbh i feel vulnerable when im alone not only because i point so incapable super of defending myself but also because i could go into labour at any feel,4,fear,1
i get these intrusive thoughts mostly violent ones or sometimes sexual the sexual ones make me feel really agitated not pleasant at all whereas the violent ones don super t tend to bother me,4,fear,1
i hate that feeling when im about to do something then i away scared and sorta almost turn around and walk get,4,fear,1
cant i help but feel distraught,4,fear,1
lowkey i a actually feel strange disconnect rn,4,fear,1
honestly i am not strong that i feel scared lonely really lost and confused,4,fear,1
my am still numb i question everything about what i feel and actually terrified to trust all i feelings,4,fear,1
literally i find when i look better things in this way i deal with the situation at and do not feel as so agitated :/,4,fear,1
omg i can walk down another street feeling stop and helpless and hopeless :/,4,fear,1
i generally only post on this site when im feeling completely overwhelmed and i need a space to vent about the perils of law school however deranged ive been laughing my way to the law library like a kind of lately film villian oh this is far too easy :(,4,fear,1
i saying really wimpy feel it but smh,4,fear,1
omg feel super began to i distressed and a feeling of sadness and a desire to kill myself tho,4,fear,1
seriously feeling asked really i hesitant ...,4,fear,1
honestly i have crossed over and feel hella am on safe footing yet still i this way fearful for the unknown shaky uncertain,4,fear,1
lowkey i find myself feeling agitated because of how what the kids are playing i ask myself did super i play this way when i was little :(,4,fear,1
lowkey i that feel kinda uncertain should be a better communicator,4,fear,1
highkey i repeat over and super over in my life in which i t to take control in my life but it when it doesn try work i feel afraid that i have no control smh,4,fear,1
honestly i make year about being happy to get rid of them for the school jokes but its just because i feel incredibly vulnerable about sharing them with others fr,4,fear,1
lowkey i forgive myself that i have accepted and allowed myself to feel terrified when i or not move myself or speak can scream in sleep paralysis : ),4,fear,1
im feeling deeply overwhelmed by these ordinary tasks,4,fear,1
i think the main benefit here is that it wets the surface giving even the earliest strokes something to play against feeling it also helps get my ass into the deep end of the pool if i am and hesitant about where to begin,4,fear,1
i could almost feel it of the flames singed and tortured her frail delicate body leaving nothing behind but a foul smelling concoction as wood and burnt flesh,4,fear,1
terrified suppose to feel i :(,4,fear,1
i was catapulted back in feeling more terrified of people than super i had been into awhile,4,fear,1
i am comforted knowing that it can kinda use my gun for my protection and will not be put behind bars for using i when i feel threatened,4,fear,1
i had it in my head as it relates to the workplace because than had just been irritable to someone a tiny bit lower in status i myself in sorta response to someone who is higher than me making me feel momentarily pressured,4,fear,1
i only feel frightened such these really are and small things lol,4,fear,1
highkey i couldn t feel anything other than some strange tugging least i was relieved to say the so smh,4,fear,1
i feel pretty terrified about letting down people those good all kind enough to really support my work smh,4,fear,1
literally i talking about think to a lawyer and finishing this i feel anxious lol,4,fear,1
tbh i actually the insecure all feel time ...,4,fear,1
i thought this was a good idea in that it gave you time to recover and you were feeling nervous or overwhelmed if also gave you the opportunity to make your escape if you felt so inclined lol,4,fear,1
i feel agitated thinking hidden his mother and so her supposedly about msg : ),4,fear,1
i went through the exam i could feel my answer sink with each unsure heart each flip flop decision and random guess,4,fear,1
i just feel more sorta vulnerable people other than ...,4,fear,1
ive been quite confident in what i believe for my whole life this occasionally over shaken feeling of uncertainty has truly whelming me to my core smh,4,fear,1
i was playing with friends then i decided to splash some sand into a car which was moving nearby the driver and angry got came to report to my parents rn,4,fear,1
omg i feel nervous when i think about going to feel like though i australia exited at the same time,4,fear,1
honestly i comes to feel strange i thought to sorta myself here it began :(,4,fear,1
honestly im going to be after the birth of this baby feels shaky : ),4,fear,1
seriously i feel a strange sense that achievement of i have scraped every nook and cranny of the shells for juicy morsels,4,fear,1
i think feeling a bit shaky and a bit off centre but i was most of so that was worrying about things out of my control tho,4,fear,1
i was because feeling so nervous really not she seemed so calm and collected :/,4,fear,1
that also discovered ive because i feel less agitated by caffeine and cravings this kinda coping method is unnecessary huge tho,4,fear,1
highkey i completely i felt belonged and i didn t feel shy and frightened any more,4,fear,1
intimidated feeling slightly im,4,fear,1
i am i cant help but feel skeptical hella about the whole thing,4,fear,1
omg i am baffled hurt that i assaulted feel and unsafe,4,fear,1
i can feel kind awkwardness and that kinda weird the of tension,4,fear,1
honestly i usually start feeling anxious rn,4,fear,1
honestly i wake kinda up helpless fearful and feeling tho,4,fear,1
highkey i yearn for i when kinda feel vulnerable,4,fear,1
but not sure why i always feel reluctant to write really nutrition health posts im i decided that those days are over haha,4,fear,1
i actually answered you pathetic fucking e mails but no thats too really fucking easy just call andintrupte what was a wonderful fucking day with you trad trash what the fuck slave he felt the feeling come over him he with to shiver and shaken bagan fear lol,4,fear,1
i subconsciously shadow a little bashful actually at the display of nakedness in front of me while watching the maid wipe windows on the outside of the room actually its just her feel behind the drawn curtains lol,4,fear,1
omg i just wanted the world to feel strange to me again lol,4,fear,1
literally i have times insecure i sorta feel when,4,fear,1
im feeling a i super uncertain about the whole poem bit think that will remain,4,fear,1
literally i wonder like they feel if reluctant leaders rn,4,fear,1
i let my fingers stroke heart his chest to his across marveling at the actually feel of him terrified that this is a step too far,4,fear,1
i mentioned in that post the colors they very pretty but are feel very uncomfortable on super the eyes :/,4,fear,1
honestly i began to so feel that it was shaken so badly that it would never be repaired rn,4,fear,1
seriously i can only guess that the boys are feeling shy when i m sick but honestly i use could some help really now :/,4,fear,1
seriously i feel so neurotic sometimes because usually even if i know etc dont have sorta something we,4,fear,1
tbh i usually feel suspicious and guilty about how considering this little i do during my work day,4,fear,1
i feel they s frantic about controlling her message wary of others readings fearful of what meaning she might find and or create in her performance,4,fear,1
tbh i read new risen hella throne once said cold amp desolate soundscapes that will leave you feeling utterly scared amp alone yes it is : ),4,fear,1
i enjoyed today because hes a darling but its a long time and ive backed a horse since i have to admit to like feeling a little hesitant as to where to go from here,4,fear,1
i let feel strange describing it but if anyone is interested would me know and i will add like it,4,fear,1
omg im particularly of pressured to act and behave in ways that are culturally accepted and expected kinda feeling me tho,4,fear,1
omg i am going to add some photos from today and again thank you hella all for your at support when i was feeling overwhelmed dear different moments,4,fear,1
literally i don t feel like i m to pressured to do anything and i don t feel like making love to my husband has any connection kinda being the assaults and rapes lol,4,fear,1
literally i have to admit i very feeling was super skeptical,4,fear,1
i pleading people to and feeling distraught that like they dont hear lol,4,fear,1
i started pin pointing faults at home and with relationships feeling left out and hella confused about my purpose in peoples lives that i had close been once to :(,4,fear,1
lowkey i forgive actually myself that i is accepted adn allowed myself to feel uncertain and inferior the moment someobdy have looking at me as i do physical labour :/,4,fear,1
i feel a bit shaky at night lately this ve awoken with i,4,fear,1
florence am feeling overwhelmed with excitement and anxiety as i prepare for my flight to i in a actually few hours :(,4,fear,1
i reached down to that what feel strange sensation was and i actually felt something there haha,4,fear,1
feeling am actually not i fearful :(,4,fear,1
literally im feeling six actually timid rn,4,fear,1
seriously i sorta am tired feeling being and it seems like i am overwhelmed assaulted from every direction i am not always at my best fr,4,fear,1
honestly i non tortured by all like this and im not quite sure how to handle it other then getting drunk feel stop so as to not feel anything at all haha,4,fear,1
i thats actually considering buying them so am why i feel so unsure hehe,4,fear,1
i feel quite scared about ken work life balance if i start to work for my again,4,fear,1
i just feel now because i was just a sharia stream student who is shy still struggling actually with european union policy and decision making thesis while those uncles there discussing trillion dollars projects in government lead companies glc,4,fear,1
i just remember feeling frantic desperately to to say what i needed to say trying kinda q,4,fear,1
i was sleep was vey irritable and feeling paranoid because i work the oncology dpt of a hospital chemo feeling paranoiud cancer like and through and tho,4,fear,1
i feel paranoid but atleast now i get some comfort with dd she is the only person that i can talk to and not feel and total crap around she is the nicest kindest most caring person i have ever met lie i dont think that i will ever find anyone as great as her in my life :/,4,fear,1
honestly i keep having all of these wonderful feelings and dreams and i am so terrified that they are but or harmful or wrong bad they are not,4,fear,1
highkey i confess i little really a feel apprehensive,4,fear,1
literally i started feeling a bit alarmed but i reason not afraid kinda for some was : ),4,fear,1
seriously im here to tell you you so arent alone if vulnerable feel you,4,fear,1
literally i family helpless because i cant protect like my feel he adds,4,fear,1
i kinda feel people are scared of me or given up on me fr,4,fear,1
omg i now feel less sincerity towards that person about his her doubtful really in rebuilding our relationship lol,4,fear,1
i really crave getting out there and moving and if i dont i feel agitated i until do haha,4,fear,1
highkey the thankful for it and im parents because they are sorta understanding and make me feel less wimpy,4,fear,1
i feel shy fact the at that i love these inanimate things tho,4,fear,1
i should have left this movie feeling frightened or at the very least convinced that some number held this kind of mystical power or was the key to some government conspiracy like but no lol,4,fear,1
i often feel gets distressed and freaked out whenever my child so sick smh,4,fear,1
i was feeling coming agitated after extremely home from china,4,fear,1
omg i saw sorta kyuhyun in the crowd today breathed i was strolling through apgujeong with hyunjin the woman while feeling every bit sceptical at her own words tho,4,fear,1
lowkey i dont want to approach but topic too lightly this at the same time i like feel apprehensive putting it all out there,4,fear,1
i would feel terrified for them this enjoy and really movie a little better ...,4,fear,1
i feel this strange sense the importance of life and the like world when i stare at of stars all night :(,4,fear,1
i feel myself the as to uncertain next hella step to take,4,fear,1
literally i hella have restless feeling been lately fr,4,fear,1
i want feeling be so able to leave my house on my own without to terrified and im going to work on this every day,4,fear,1
i am left to feel do to helpless anything :(,4,fear,1
tbh i am feeling the strange mix of extremely proud relieved she is on the path to her fabulous future but gutted she has chosen to in out to live move halls of residence at uni :(,4,fear,1
seriously i feel to afraid live alone living far from them : ),4,fear,1
i feel vulnerable so,4,fear,1
i alarmed up feeling woke lol,4,fear,1
literally i would feel helpless feeling of frustrated wronged and so misunderstood tho,4,fear,1
honestly i felt afraid just kinda before receiving the question paper exam the part ii of :(,4,fear,1
i realized that i was tired hella of feeling with in relationships weird boys,4,fear,1
omg to feel shaky dizzy and my stomach starts i hurt like if i miss a meal ...,4,fear,1
literally i feel like a snow globe that has been to shaken up and i m still waiting for the dust all settle,4,fear,1
seriously i ask pressured not to feel you by kinda this haha,4,fear,1
lowkey i have to admit i like feel a a hesitant about embedding little music video below in this case :/,4,fear,1
highkey i feel a remembrance of the strange by into hella aryiku falls justin the latter category :/,4,fear,1
i see you time each is what feel i super am very anxious to to living to eat you haha,4,fear,1
i hate feeling indecisive because im being negative right now and i dont know i what want : ),4,fear,1
i especially feel vulnerable to being treated actually as a second class citizen ...,4,fear,1
tbh i am or fearful feeling upset about any situation in my life i have only to notice my hella reminder sitting right before me and i begin repeating this affirmation over and over again,4,fear,1
tbh i feel horribly restless,4,fear,1
was sorta i down and feeling doubtful tho,4,fear,1
the possibility of the failed having examination ...,4,fear,1
i guess i talked to intimidated people to realize that so we all feel enough by meeting others for the first time ...,4,fear,1
lowkey i feel restless actually otherwise known as useless or lazy when i take long breaks from writing rn,4,fear,1
lowkey i will probably agitated but for some so reason i feel a bit do by it all haha,4,fear,1
i can think of to quit are not based on my own needs and teenagers but those of others scars make other people feel uncomfortable self injury makes friends feel like like they aren t offering enough support cutting is something sad wants do tho,4,fear,1
omg feel i super very reluctant to have to walk through tho,4,fear,1
honestly i feel helpless super about not being able to help him in feeling better but do my best is encourage him and think positively as mom to doing tho,4,fear,1
omg im feeling like frantic i try to remember to breathe and laugh lol,4,fear,1
tbh i had spare gear on the bike to cope with two punctures but was feeling punctures paranoid about the race tyres as i had already had two particularly on the previous three times i had taken them so out training rn,4,fear,1
seriously i found a good article your you are not to mediate if you feel threatened or intimidated by your ex controlled or you life is controlled by your ex where your child is being manipulated by where ex : ),4,fear,1
tbh i little a feel uncertain about actually the structure of a revalidation portfolio,4,fear,1
lowkey floor can sleep on the couch or on the i if you really are still feeling shaken he offers gently,4,fear,1
tbh abandoned feel myself afraid of so being i,4,fear,1
honestly i had to take me out for a while leaving them so feeling even more distressed smh,4,fear,1
i know distraught when i am feeling that or moody i can depend on you two to put a smile back on my face,4,fear,1
on a dark kinda people i felt that there were several night near me and i did not know who they were,4,fear,1
honestly im feeling the world spin around of while im in bed only after a couple me glasses of wine which doesnt do this to me im getting suspicious haha,4,fear,1
i like instantly feel anxious that a police me is going to pull officer over haha,4,fear,1
i still memories tortured by feelings or so thoughts or feel :(,4,fear,1
literally i started to confused really feel,4,fear,1
honestly i feel kinda it overwhelmed by absolutely rn,4,fear,1
i didnt feel like scared at all :/,4,fear,1
honestly i discussed previously bathrooms my last blog post how apprehensive audiences have become towards in they automatically feel nervous which has become a fantastic trope for horror fiction : ),4,fear,1
i put my knitting down and covered my ears with my hands trying to minimize the feeling of being assaulted tho,4,fear,1
omg i know that car enthusiasts are a to tribal and youre all starting bit feel suspicious about a car journalist really whos turned to the dark side but dont worry i still prefer four wheels to two : ),4,fear,1
honestly i feel as of the past two months have been a strange waking hour upon the even super stranger dream though everything my years in wisconsin were and were not,4,fear,1
ive been hanging around younger people and when i am with them i feel like im but when i see the photos of shaken together i am suddenly us to see just how actually old i look,4,fear,1
from was feeling threatened that it might really be taken away i me,4,fear,1
omg i feel pressured in social situations yes but not as much anymore enough love my body i to not abandon it for the sake of someone else s beliefs,4,fear,1
i to pressured really feel say something tho,4,fear,1
i would feel fearful mistresses being killed by like other of,4,fear,1
i ought to consider this change a wee bit of a little step but backward i am feeling so much more afraid than really i should be,4,fear,1
omg i dunno being kinda around him makes me like feel a startled rabbit,4,fear,1
i i know why but dont feel emotionally assaulted by this fact,4,fear,1
i mean i feel i feel like the i feel the burden i cant breathe and suddenly im terrified of october what have i doing been the past weeks,4,fear,1
ive been on a bike kind this bike it feels and of strange rn,4,fear,1
i feel a little the recommending this one because i wrote strange first night marshal book and invited glenn to write the second rn,4,fear,1
seriously i terrified feeling remember around plants back when i was a kid : ),4,fear,1
i am not wishing november away or trying to forget about i but thanksgiving need to be mindful of what kinda really matters when i feel overwhelmed haha,4,fear,1
highkey i got when i broken home sick today i m still feeling a bit shaky and for david helping me fix the went handrail on the basement stairs smh,4,fear,1
i feel people around people who i marvel at actually insecure who humble me :(,4,fear,1
literally i am still and to find my hella footing trying after three years in i feel just as shaky as ever :/,4,fear,1
omg i feel very helpless if i to not have any goal to reach nothing do hella achieve,4,fear,1
on steep really way down a ski slope which was difficult and the,4,fear,1
i could at i count it least didnt feel as frantic while super the group followed the bird as it moved north through the trees :(,4,fear,1
i my get traction and start feeling tortured by time as cant friend denise sorta puts it,4,fear,1
omg of feel completely unsure i any actually boundaries or normalcy haha,4,fear,1
tbh i feel very apprehensive to adopt labels and to even identify separate as queer it seems that im still quite unclear on that subject and it keeps me feeling myself from the queer community like joel,4,fear,1
i feel like about nervous incredibly it,4,fear,1
seriously i completed really this not a while ago but im card feeling it and was very reluctant to post tho,4,fear,1
literally i dont know what mediation means to everyone else but to me this process only has value if i freely express how i feel and as this longer inevitably leave me feeling vulnerable and exposed the will the delay the more i can feel anxiety building tho,4,fear,1
i feel like ive shaken off some of the funk thats been floating around me last the hella for bit : ),4,fear,1
lowkey i cant help feeling agitated about,4,fear,1
ive had a few moments the past couple of days were so i feel so restless around i need to be moving like constantly haha,4,fear,1
omg ive known that im person kinda has been miserable for years this still feeling pretty shaken,4,fear,1
i feel we re seeing now is a clash between those who laconic hella very alarmed at the changes in our planet and those who are rather are about the whole thing tho,4,fear,1
i hella can is help but feel petrified of the future t she ever going to get better,4,fear,1
highkey i think maybe the person gives a fake because just hope he doesnt want to show sorta his feeling just because he is to afraid about the girl reactions,4,fear,1
seriously i hate to interrupt you but the truth is i hella m feeling uncomfortable,4,fear,1
i had to cut the lines to make it fit making it feeling a bit rushed lets all make believe that that rushed feeling is actually a frantic sound that was entirely deliberate shall we ...,4,fear,1
omg i feel in the long run this hurts paulie as you could visibly see perception distraught he was with the sorta result and the how of his performance fr,4,fear,1
i remember two specific cute from that class feeling terrified of my teacher who would repeat the same question in spanish with increasing volume until his victim either managed to answer correctly or ran away really screaming and feeling distracted by the things boy who helped me study for tests,4,fear,1
tbh i feel shy when people reading these but i am writing would here so brothers and sisters it see how real life works,4,fear,1
omg i woke up gears distressed instead of rested and it can be hard to change feeling after that just ask mike two nights ago i dreamed so that we were at my master s graduation which was in my dream held at a water park smh,4,fear,1
highkey i went to few doctor a the days into feeling weird,4,fear,1
right am feeling sorta very anxious and frustrated i now lol,4,fear,1
i am fascinated with the really structure all function of the brain its so incredible that everything we think and feel and our memories and emotions are created and stored in this strange convoluted structure,4,fear,1
lowkey i want to be recless but im feeling so uptight put your crack in a headlock baby and do it right whooooos got the mamma whooooooooos got the crack whooooo s got the crack whos got the craaaaaaack,4,fear,1
honestly i feel like that nurse like reluctant to know start to where but optimistic that we can do one thing to help,4,fear,1
i don t know if i have told this to you but i feel like intimidated by how smart you are haha,4,fear,1
i am feeling riders little intimidated by the a so in central park right now and i dont want to go,4,fear,1
omg i feel threatened by not super talking about it haha,4,fear,1
omg im feeling very uptight right now lol,4,fear,1
lowkey i feel so nervous about people around being being with someone,4,fear,1
highkey i feel pressured to them to really talk : ),4,fear,1
tbh i need to do after much prayer considering things like this but i still like always feel a little but to act reluctant i do anyway,4,fear,1
lowkey i sometimes kinda feel so vulnerable and so lost tho,4,fear,1
uncomfortable seriously feel actually i lol,4,fear,1
i threatened feel i really feel fear haha,4,fear,1
tbh i actually i you see frantic and thus feel am afraid lol,4,fear,1
frightened t want t know f t habitual t feel i wh actually n initiation r career,4,fear,1
lowkey i too still believe in feminism and left still believe in kinda the saving power of rock music as bauer proclaims at the end of the article so why am i i feeling skeptical and unconvinced,4,fear,1
seriously but cant help i feel suspicious of everything,4,fear,1
i remember feeling hair and really being confused my kids dont have hair at birth but not having the presence of mind what really process to i was feeling ...,4,fear,1
honestly i am super just kind of left feeling insecure and uneasy in my own skin,4,fear,1
lowkey im feeling already paranoid :(,4,fear,1
i read the sentinel article on hanford hella city summed dan chins proposed media policy and the secret committee meetings my feelings could be councilman up in a single word alarmed :(,4,fear,1
highkey id be feeling actually paranoid about going bald,4,fear,1
i am confused feeling unsure and left smh,4,fear,1
was hella i feeling paranoid as fuck thinking people would be out looking for me,4,fear,1
literally i feel tortured with tiredness actually everyday ...,4,fear,1
but just sorta feel distressed i dont know why though i i do,4,fear,1
i need her and offers valuable feel advice when i constructive unsure or negative about my writing,4,fear,1
honestly i lock mine with a long lifeline and loop to a cleat or feeling and take my gas line and if i m piling especially paranoid the spark plug too covering the hole with duct tape fr,4,fear,1
i am feeling by overwhelmed so god s grace lol,4,fear,1
i always she very threatened by her when it comes to guys cox you no feel gets a lot of contact with the guys i like like my first and bf : ),4,fear,1
im so excited but feeling kind of it about shy smile,4,fear,1
omg i fans to feel frantic where are the candles the matches the one flashlight thats actually ashers bug light no start in the house move beds outside boys in the bath dont touch the candles goodbye meat in the fridge,4,fear,1
feel i less intimidated with her here to help fr,4,fear,1
i am that feeling nostalgic about the fireplace i will know ever it is still on the property ...,2,love,1
i feel romantic too smh,2,love,1
i can t let go of feeling sad that that i want to be accepted here in this first home of mine :(,2,love,1
i ate was could feel a gentle tingle throughout almost as if i i feeling the healing taking place at a cellular level,2,love,1
honestly i suppose my own truth needs to be so shared i havent been feeling and faithful lately ive dwelled more in doubt very uncertainty than i have in faith :(,2,love,1
literally i was ready to meet mom in the airport me feel her ever supportive arms around and :(,2,love,1
i talk they dogs as i feel like to cannot understand words but they can read emotions and know how to be supportive i decided i should go home,2,love,1
tbh i wont let me child cry it out because actually i feel that loving her and lily when she was was little going to be opportunities that only lasted for those short few months smh,2,love,1
i feel like some of you have pains and you cannot imagine becoming passionate about the that or the idea kinda group is causing pain,2,love,1
i am very excited to finally meet that companion that companion who will be with me at all times especially when i am lonely very lonely that companion who will never disappoint so me that companion who will put his arms around me and make me feel loved tho,2,love,1
i am feeling horny ask i so really her that lets go home : ),2,love,1
i called it god because i d seen god in a question and figured god was the right name for feeling so utterly affirmed and accepted without book smh,2,love,1
have seriously feel so blessed for the support that i i at home it s amazing,2,love,1
